3,-97.225,35.996,6,2014,4,27,16,46,56.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.31,-97.044,36.106,7,2014,4,28,2,26,40.6,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.08,-97.253,36.271,5,2014,4,28,4,38,38.5,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.049,36.104,5,2014,4,28,10,33,25.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.629,36.811,12,2014,4,28,12,0,18,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.08,-97.479,35.776,6,2014,4,29,0,23,15.1,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.23,-97.834,36.604,6,2014,4,30,7,48,8.6,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.15,-98.073,36.776,4,2014,4,30,8,6,52.2,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.46,-97.681,36.597,6,2014,4,30,19,46,10.7,0.25,3.46,1.18,COM|ml,"3.4ml,us",3.4
3.23,-97.047,36.066,1,2014,4,30,21,26,0.1,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3,-98.03,36.703,5,2014,5,1,4,39,29.5,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.26,-96.94,35.82,3,2014,5,1,10,4,8,0.1,3.24,1.027,SLU|wo,3.26,3.26
3.23,-97.252,36.276,4,2014,5,1,19,7,30.5,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.31,-97.554,36.077,5,2014,5,2,5,46,3.2,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-97.299,35.876,6,2014,5,2,10,29,20.4,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.23,-97.4,35.59,5,2014,5,2,19,44,20,0.1,3.21,1.027,SLU|wo,3.23,3.23
3.08,-97.405,35.591,6,2014,5,2,20,10,33.9,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.61,-97.837,36.604,5,2014,5,3,9,39,7.7,0.25,3.61,1.18,COM|ml,"3.6ml,us",3.6
3,-97.713,36.637,5,2014,5,4,14,49,39.5,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.766,36.674,5,2014,5,5,2,48,8.3,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.828,36.634,5,2014,5,6,1,8,1.1,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.31,-97.265,35.904,5,2014,5,6,6,8,10.4,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.31,-97.152,36.39,2,2014,5,7,18,57,2.7,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.31,-97.828,36.631,5,2014,5,8,4,32,45.3,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-97.043,36.453,5,2014,5,8,15,8,57,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.49,-97.62,36.57,3,2014,5,8,20,40,32,0.1,3.47,1.027,SLU|wo,3.49,3.49
3.08,-97.045,36.45,5,2014,5,9,1,46,26.1,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.653,36.647,5,2014,5,9,16,7,7.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.04,36.45,5,2014,5,9,16,54,21.7,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.85,-97.59,36.56,4,2014,5,9,18,52,47,0.1,3.83,1.027,SLU|wo,3.85,3.85
3.15,-97.61,36.583,6,2014,5,11,7,50,50.4,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.15,-97.662,36.907,5,2014,5,11,19,29,34.5,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.15,-96.674,36.309,5,2014,5,12,0,13,3.6,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-97.296,35.878,6,2014,5,12,1,45,30.3,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.495,35.783,5,2014,5,13,5,41,18.8,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.458,35.745,9,2014,5,13,8,56,32.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.495,35.787,8,2014,5,13,15,24,41.4,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.807,36.588,3,2014,5,13,16,3,17.6,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.38,-96.894,36.139,5,2014,5,13,21,39,11.7,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3,-97.486,35.774,5,2014,5,14,7,22,1.1,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.23,-97.665,36.876,5,2014,5,14,16,6,26.3,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.38,-97.66,36.798,3,2014,5,15,0,28,52.7,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.08,-97.275,36.127,4,2014,5,15,11,49,56.6,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.37,-97.48,35.79,7,2014,5,15,20,23,21,0.1,3.35,1.027,SLU|wo,3.37,3.37
3.15,-96.312,34.429,5,2014,5,16,3,35,7,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.23,-96.859,36.161,8,2014,5,16,20,0,0.7,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.23,-97.261,36.279,5,2014,5,17,10,47,5.3,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.31,-97.07,36.095,3,2014,5,17,20,54,31.4,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3,-97.272,36.13,4,2014,5,17,23,17,2.2,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.31,-96.937,35.808,5,2014,5,18,8,29,25.8,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-97.799,36.592,5,2014,5,18,18,53,47,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.08,-97.065,36.095,4,2014,5,19,1,37,23.1,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.31,-97.445,36.11,6,2014,5,19,4,16,3.6,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-97.069,36.091,4,2014,5,19,6,29,8.4,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.31,-97.255,35.486,8,2014,5,20,3,58,31.9,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.38,-97.248,35.481,8,2014,5,20,5,42,38.6,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.37,-97.22,35.53,4,2014,5,20,7,30,19,0.1,3.35,1.027,SLU|wo,3.37,3.37
3.23,-97.241,35.498,7,2014,5,20,13,59,28.2,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3,-97.698,36.642,6,2014,5,22,2,25,9.9,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.63,-97.48,35.79,7,2014,5,22,2,46,10,0.1,3.61,1.027,SLU|wo,3.63,3.63
3.08,-97.252,35.484,8,2014,5,23,8,22,18.6,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-96.784,36.305,7,2014,5,24,22,32,5.6,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.15,-97.667,36.798,5,2014,5,25,9,10,34.9,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-97.712,36.866,1,2014,5,27,17,56,32.1,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.253,36.12,4,2014,5,28,6,20,55.5,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.443,36.115,5,2014,5,28,12,39,57.3,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.076,35.865,5,2014,5,28,19,54,49.7,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.08,-97.68,36.597,3,2014,5,28,20,40,49.7,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.543,36.299,15,2014,5,29,22,1,13.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.46,-97.76,36.813,3,2014,5,30,14,32,16.1,0.25,3.46,1.18,COM|ml,"3.4ml,us",3.4
3.39,-98.32,36.59,6,2014,5,30,21,42,2,0.1,3.37,1.027,SLU|wo,3.39,3.39
3.23,-97.966,36.48,4,2014,5,30,22,44,56.7,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.01,-97.642,37.116,4,2014,5,30,22,53,45.8,0.25,3.01,1.18,COM|ml,"2.81ml,ismpkansas",2.81
3.73,-97.25,35.49,5,2014,5,31,10,18,6,0.1,3.71,1.027,SLU|wo,3.73,3.73
3,-96.976,36.293,5,2014,5,31,15,45,45.7,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.23,-96.506,35.418,5,2014,6,1,5,50,9.1,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.48,-97.24,35.5,4,2014,6,1,19,54,18,0.1,3.46,1.027,SLU|wo,3.48,3.48
3,-97.236,35.497,6,2014,6,1,21,42,8.2,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.31,-97.258,35.494,6,2014,6,2,17,38,54.7,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.31,-97.427,35.718,5,2014,6,2,22,35,20.9,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.23,-97.424,35.719,5,2014,6,2,23,8,2.9,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3,-97.395,35.737,3,2014,6,2,23,29,44.6,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-96.955,35.615,5,2014,6,3,1,51,59.7,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.613,36.147,5,2014,6,3,12,19,59.2,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.837,36.602,6,2014,6,8,17,57,44.4,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.23,-97.428,35.717,5,2014,6,10,7,19,55,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.23,-97.429,35.715,5,2014,6,10,15,13,51,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.15,-97.649,36.929,9,2014,6,11,9,42,29.6,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.38,-97.623,36.604,5,2014,6,14,22,55,7.9,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.15,-97.857,36.866,5,2014,6,15,13,51,25.9,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.15,-97.639,36.833,2,2014,6,15,17,33,1.6,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-97.565,36.068,5,2014,6,15,17,50,56.6,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.47,-97.41,35.59,4,2014,6,16,10,31,7,0.1,3.45,1.027,SLU|wo,3.47,3.47
4.28,-97.33,35.58,8,2014,6,16,10,47,35,0.1,4.26,1.027,SLU|wo,4.28,4.28
3.38,-97.38,35.587,7,2014,6,16,11,25,12.7,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3,-97.405,35.598,5,2014,6,16,12,39,31,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.405,35.598,5,2014,6,16,16,40,13.4,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.15,-97.374,35.591,5,2014,6,17,16,29,12.6,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.46,-97.184,35.977,6,2014,6,18,7,8,1.3,0.25,3.46,1.18,COM|ml,"3.4ml,us",3.4
3.15,-97.4,35.597,5,2014,6,18,10,30,18.7,0.25,3.15,1.18,COM|ml,"3ml,us",3
4.04,-97.37,35.61,3,2014,6,18,10,53,2,0.1,4.02,1.027,SLU|wo,4.04,4.04
3.24,-97.18,35.98,5,2014,6,18,14,8,33,0.1,3.22,1.027,SLU|wo,3.24,3.24
3.23,-97.181,35.977,5,2014,6,18,17,26,33.2,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.15,-97.896,36.721,4,2014,6,18,17,44,40.1,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.31,-97.19,35.977,5,2014,6,18,18,42,26.1,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.61,-97.901,36.723,5,2014,6,18,19,11,33,0.25,3.61,1.18,COM|ml,"3.6ml,us",3.6
3.31,-97.179,35.976,6,2014,6,18,19,44,41.6,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.08,-97.002,36.195,7,2014,6,20,10,29,59.6,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.23,-97.409,35.599,5,2014,6,20,12,46,48.2,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.34,-97.18,35.99,6,2014,6,20,14,46,18,0.1,3.32,1.027,SLU|wo,3.34,3.34
3.93,-97.82,36.68,3,2014,6,20,23,10,56,0.1,3.91,1.027,SLU|wo,3.93,3.93
3.15,-97.884,36.72,5,2014,6,21,1,57,14,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.08,-97.693,34.552,5,2014,6,21,19,21,46.5,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.31,-97.479,35.774,5,2014,6,23,7,42,6.1,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3,-97.856,36.852,5,2014,6,23,9,43,47.7,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.38,-97.859,36.853,6,2014,6,23,9,48,1,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.36,-97.85,36.83,5,2014,6,23,13,44,59,0.1,3.34,1.027,SLU|wo,3.36,3.36
3.08,-97.854,36.855,5,2014,6,23,15,26,14.8,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.08,-97.02,36.169,7,2014,6,24,1,53,23.1,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-98.11,36.852,5,2014,6,24,11,38,19.9,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.15,-97.614,36.599,6,2014,6,24,14,15,56.4,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-97.376,36.884,7,2014,6,24,14,20,35,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.31,-97.377,36.884,6,2014,6,24,16,57,30.7,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-97.694,36.871,5,2014,6,24,17,38,10.3,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.01,-97.97,37.236,4,2014,6,24,20,48,16.3,0.25,3.01,1.18,COM|ml,"2.81ml,ismpkansas",2.81
3.38,-98.107,36.638,6,2014,6,25,13,9,45.3,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.54,-97.48,35.8,5,2014,6,26,5,26,45,0.1,3.52,1.027,SLU|wo,3.54,3.54
3.49,-97.49,35.79,5,2014,6,26,5,38,57,0.1,3.47,1.027,SLU|wo,3.49,3.49
3.23,-97.476,35.767,6,2014,6,26,5,41,27.2,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.25,-97.51,35.79,4,2014,6,26,6,13,30,0.1,3.23,1.027,SLU|wo,3.25,3.25
3.08,-97.5,35.778,7,2014,6,26,6,15,1.8,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.31,-98.047,36.755,6,2014,6,26,7,45,55.5,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-98.05,36.758,6,2014,6,26,7,57,16.2,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-98.044,36.756,5,2014,6,26,8,11,23.4,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.23,-97.7,36.83,3,2014,6,26,14,2,50,0.1,3.21,1.027,SLU|wo,3.23,3.23
3.61,-97.26,35.89,3,2014,6,26,23,28,3,0.1,3.59,1.027,SLU|wo,3.61,3.61
3.54,-97.261,35.884,5,2014,6,27,7,10,46.2,0.25,3.54,1.18,COM|ml,"3.5ml,us",3.5
3.38,-97.312,35.886,5,2014,6,27,12,36,57.6,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3,-96.815,35.832,5,2014,6,27,13,17,49.1,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.65,-97.3,35.91,7,2014,6,27,15,9,2,0.1,3.63,1.027,SLU|wo,3.65,3.65
3.23,-97.837,36.565,5,2014,6,27,20,18,34.7,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.73,-97.81,36.72,2,2014,6,27,22,35,5,0.1,3.71,1.027,SLU|wo,3.73,3.73
3.15,-98.261,36.683,5,2014,6,28,6,8,44.7,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.08,-96.997,36.198,6,2014,6,28,16,22,25.5,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.15,-97.404,35.596,6,2014,6,29,16,29,47.7,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.15,-97.854,36.853,4,2014,6,30,1,30,44.3,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.31,-97.266,35.886,5,2014,6,30,11,3,51.6,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.08,-97.261,35.884,5,2014,6,30,23,47,52.9,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.15,-97.075,35.825,6,2014,7,1,7,42,52.8,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.31,-97.959,36.651,5,2014,7,1,8,20,34.5,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3,-97.954,36.649,5,2014,7,1,14,16,58.4,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.23,-97.819,36.583,5,2014,7,1,14,22,7.2,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3,-97.956,36.647,6,2014,7,1,20,18,37.3,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.857,36.854,5,2014,7,2,9,0,37.5,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.23,-98.048,36.756,5,2014,7,3,14,43,41.6,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.15,-96.931,36.384,5,2014,7,3,16,9,3.4,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.31,-97.075,35.936,5,2014,7,3,20,14,54.3,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-98.051,36.76,4,2014,7,3,20,24,20,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-97.373,36.886,5,2014,7,4,3,48,13.3,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.31,-97.371,36.894,7,2014,7,4,4,55,9.7,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-97.928,36.723,5,2014,7,4,20,48,1.9,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.38,-97.542,36.216,5,2014,7,6,1,44,18.7,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.38,-97.75,36.75,5,2014,7,6,4,10,46.1,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.23,-97.893,36.727,5,2014,7,6,15,22,5.6,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3,-98.042,36.754,5,2014,7,6,15,43,56.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.107,36.019,5,2014,7,7,3,56,1.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.15,-98.049,36.757,6,2014,7,7,6,53,6.3,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.31,-98.211,36.677,4,2014,7,7,7,44,13.9,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.31,-97.468,34.071,8,2014,7,7,14,38,21.5,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3,-97.496,34.075,4,2014,7,8,0,5,49.5,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-98.05,36.758,5,2014,7,8,15,8,33.6,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.471,34.065,5,2014,7,8,17,41,50.9,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.08,-97.283,35.582,4,2014,7,8,19,17,26.6,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.08,-97.489,34.066,5,2014,7,9,0,14,35.2,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.03,-97.79,37.07,2,2014,7,9,2,10,4,0.1,3.01,1.027,SLU|wo,3.03,3.03
3.08,-98.361,36.806,4,2014,7,10,9,36,49.6,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.46,-97.837,36.56,6,2014,7,11,12,17,5.5,0.25,3.46,1.18,COM|ml,"3.4ml,us",3.4
3,-97.545,36.296,5,2014,7,11,14,11,30.6,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.31,-97.312,35.863,5,2014,7,12,11,27,26.4,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.08,-97.322,35.865,4,2014,7,12,16,47,16.9,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
4.05,-97.27,35.87,4,2014,7,12,17,11,47,0.1,4.03,1.027,SLU|wo,4.05,4.05
3.23,-97.325,35.858,5,2014,7,12,17,34,27.6,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.08,-97.312,35.871,5,2014,7,13,1,57,44.6,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.311,35.871,5,2014,7,13,2,38,32.4,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.156,35.524,6,2014,7,13,5,20,49.6,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.278,35.576,4,2014,7,13,7,3,54.1,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3,-97.316,35.867,5,2014,7,13,14,39,26.5,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.15,-97.324,35.859,5,2014,7,13,14,51,2.2,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.94,-97.86,36.7,3,2014,7,14,7,15,51,0.1,3.92,1.027,SLU|wo,3.94,3.94
3.26,-97.31,35.87,4,2014,7,14,16,50,14,0.1,3.24,1.027,SLU|wo,3.26,3.26
3.69,-97.14,35.53,4,2014,7,15,7,19,17,0.1,3.67,1.027,SLU|wo,3.69,3.69
3.81,-97.12,35.56,3,2014,7,15,9,8,41,0.1,3.79,1.027,SLU|wo,3.81,3.81
3.15,-97.747,36.75,5,2014,7,15,10,47,53.9,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-97.203,35.716,5,2014,7,16,2,54,17.3,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.686,36.632,5,2014,7,16,5,51,15.9,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-97.156,35.524,7,2014,7,16,23,2,13.5,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.17,-97.79,37.12,3,2014,7,17,10,40,43,0.1,3.15,1.027,SLU|wo,3.17,3.17
3.15,-97.319,36.121,5,2014,7,18,1,37,28,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.08,-97.317,35.87,5,2014,7,18,1,59,37.1,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.38,-98.21,36.675,5,2014,7,18,13,41,13,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.08,-97.544,36.298,7,2014,7,20,12,28,15.6,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.08,-97.393,35.592,6,2014,7,22,2,8,33,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.27,-97.31,35.9,8,2014,7,23,2,2,26,0.1,3.25,1.027,SLU|wo,3.27,3.27
3.23,-97.306,35.878,5,2014,7,23,5,58,13.2,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.08,-97.452,35.771,5,2014,7,24,10,27,28,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.32,-98.24,36.64,5,2014,7,25,4,56,52,0.1,3.3,1.027,SLU|wo,3.32,3.32
3.08,-97.796,37.108,3,2014,7,26,10,57,10.9,0.24,3.08,1.165,COM|mg,"3.4mb_lg,us",3.4
3,-97.47,36.293,1,2014,7,27,9,28,5.8,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.31,-96.809,36.144,0,2014,7,27,22,19,20,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3,-97.221,36.48,6,2014,7,28,11,54,4,0.25,3,1.18,OGS|ml,2.8MLOGS,2.8
3.15,-98.406,36.747,4,2014,7,28,15,8,4.2,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.38,-98.408,36.747,5,2014,7,28,22,26,50.8,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
4.26,-97.99,36.73,3,2014,7,29,2,46,36,0.1,4.24,1.027,SLU|wo,4.26,4.26
3.31,-97.4,35.73,4,2014,7,30,16,21,32,0.1,3.29,1.027,SLU|wo,3.31,3.31
3.38,-97.426,35.718,5,2014,7,30,16,46,59,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.31,-97.432,35.718,5,2014,7,30,23,48,3.3,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.08,-96.947,35.619,5,2014,7,31,6,0,53.2,0.25,3.08,1.18,COM|ml,"2.9ml,us",2.9
3.31,-97.543,36.301,5,2014,7,31,6,9,30.7,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.31,-97.611,36.582,5,2014,7,31,23,28,20,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.08,-98.02,36.74,3,2014,8,1,14,19,21,0.1,3.06,1.027,SLU|wo,3.08,3.08
3.15,-98.03,36.73,3,2014,8,1,14,44,27,0.1,3.13,1.027,SLU|wo,3.15,3.15
3.23,-98.069,36.773,6,2014,8,2,1,44,30.4,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3.31,-97.477,35.772,7,2014,8,3,4,57,57.6,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.15,-97.424,35.818,4,2014,8,3,12,21,26.6,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.23,-96.941,35.614,6,2014,8,3,17,11,6.1,0.25,3.23,1.18,COM|ml,"3.1ml,us",3.1
3,-97.42,35.815,4,2014,8,4,12,42,14,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.36,-97.42,35.83,3,2014,8,4,15,30,42,0.1,3.34,1.027,SLU|wo,3.36,3.36
3.21,-97.39,35.61,4,2014,8,4,18,23,1,0.1,3.19,1.027,SLU|wo,3.21,3.21
3,-98.213,36.678,5,2014,8,5,5,40,52,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3,-98.146,36.671,5,2014,8,5,13,59,7.1,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.38,-97.989,36.818,4,2014,8,5,17,9,56.8,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3,-97.091,36.022,5,2014,8,5,18,30,0.7,0.25,3,1.18,COM|ml,"2.8ml,us",2.8
3.08,-97.113,36.38,5,2014,8,6,5,54,52.7,0.25,3.08,1.18,OGS|ml,2.9MLOGS,2.9
3.15,-97.606,36.581,5,2014,8,6,16,6,44.6,0.25,3.15,1.18,COM|ml,"3ml,us",3
3,-96.853,36.129,7,2014,8,7,8,24,53,0.25,3,1.18,OGS|ml,2.8MLOGS,2.8
3.15,-97.277,35.578,5,2014,8,7,16,3,44.4,0.25,3.15,1.18,COM|ml,"3ml,us",3
3.31,-97.996,36.818,5,2014,8,7,16,39,21.4,0.25,3.31,1.18,COM|ml,"3.2ml,us",3.2
3.38,-97.429,35.82,5,2014,8,8,18,7,48.1,0.25,3.38,1.18,COM|ml,"3.3ml,us",3.3
3.34,-97.41,35.82,4,2014,8,8,20,21,57,0.1,3.32,1.027,SLU|wo,3.34,3.34
